Gent_Label,Data.Measurement.Year,Census.Tract.Code,prop.change.population.under.18,prop.change.population.young.adult,prop.change.population.middle.aged,prop.change.population.older.adulthood,prop.change.population.race.White,prop.change.population.race.Black,prop.change.population.race.Native,prop.change.population.race.Islander,prop.change.population.race.Other,prop.change.population.race.Latino,prop.change.households.Nonfamily,prop.change.housing.Owner.Occupied,prop.change.population.Owner.Occupied,prop.change.population.Renter.Occupied,prop.change.housing.householder.race.White,prop.change.housing.householder.race.Black,prop.change.housing.householder.race.Native,prop.change.housing.householder.race.Islander,prop.change.housing.householder.race.Other,prop.change.housing.owner.occupied.householder.race.White,prop.change.housing.owner.occupied.householder.race.Black,prop.change.housing.owner.occupied.householder.race.Native,prop.change.housing.owner.occupied.householder.race.Islander,prop.change.housing.owner.occupied.householder.race.Other,prop.change.housing.renter.occupied.householder.race.White,prop.change.housing.renter.occupied.householder.race.Black,prop.change.housing.renter.occupied.householder.race.Native,prop.change.housing.renter.occupied.householder.race.Islander,prop.change.housing.renter.occupied.householder.race.Other,prop.change.household.size.renter.occupied,prop.change.household.size.owner.occupied,prop.change.household.size
Eligible,2000-2010,3402,-0.135291942,0.00115954,0.030167128,0.110951148,-0.296329236,-0.143818015,-0.586587402,0.700994424,-0.027834437,0.038742941,0.079547582,-0.088269094,-0.153204665,0.05053582,0.158112833,-0.298715184,-0.641579207,1.002624456,-0.466729046,0.092897707,-0.487763012,-0.487763012,0.024473976,-0.479225729,0.249313378,-0.337958378,-0.674193859,1.064225346,-0.47595245,-0.020544245,-0.065294441,-0.047175792
Ineligible,2000-2010,10341,-0.123183064,-0.039631262,0.12345406,0.458020108,-0.140194969,1.132020024,-0.361830035,0.462978326,-0.380394979,-0.00148532,1.033846627,-0.076462123,-0.074075779,0.754129804,0.161388051,0.698565215,0.16304331,0.88862436,-0.549893737,0.1580152,0.72057132,0.313854075,1.141774488,-0.553434072,0.222427011,0.301793842,-0.535073628,-0.070147256,-0.555585085,-0.10902755,-0.116652763,-0.117911858
Ineligible,2000-2010,10336,-0.11599768,-0.060831263,0.116339991,0.610842966,-0.184677276,0.108909078,1.421261424,-0.057104926,Inf,0.013339623,1.05333438,-0.201644577,-0.159726616,1.150950414,0.224948911,-0.031683322,0.258811682,0.327474137,-0.609511478,0.229141126,-0.299219567,-0.117016655,0.387545257,-0.586473433,0.320343293,-0.200413223,0.705785124,-0.360330579,-0.670473328,-0.177500046,-0.049268771,-0.096798348
Ineligible,2000-2010,10337,-0.17194739,-0.183200393,0.22924385,1.320564723,-0.182471655,0.319473519,0.009397242,-0.077483585,-0.775689502,0.012907936,0.461787754,-0.138358432,-0.132576226,0.973932384,0.205938291,0.168640047,-0.413035994,-0.061323435,-0.60140655,0.21126918,-0.160724103,-0.284379172,-0.062877487,-0.596239769,0.203611755,2.30214425,-0.774853801,-0.292397661,-0.630116959,-0.012342089,-0.049593489,-0.056115234
Ineligible,2000-2010,3801,-0.072238834,-0.117339537,-0.025333472,0.191226734,-0.195734449,3.244924987,-0.363261252,2.18369374,0.59184687,0.003982826,0.443921343,-0.016207814,-0.018592149,0.052378993,0.109272798,-0.0458056,-0.204838,Inf,-0.39600804,0.134519843,-0.806017081,0.091153921,Inf,-0.515169179,0.055035,Inf,-0.447553719,Inf,-0.156141119,-0.090772714,-0.097559746,-0.096994233
Ineligible,2000-2010,3804,-0.080361411,-0.098200697,0.012685818,0.30020703,-0.2940577,-0.072384996,-0.450754274,-0.791286624,Inf,0.019197128,0.404270833,-0.041528201,-0.050861583,0.080728338,0.114082665,-0.678055556,-0.034166667,-0.678055556,-0.374307971,0.11022332,-1,0.511520737,-0.664106503,-0.440177505,0.123750868,-0.389192471,-0.31284153,NA,-0.318922578,-0.049255419,-0.08250778,-0.068746478
Eligible,2000-2010,3702,-0.019704989,-0.041880799,0.018224531,0.040361478,-0.282553637,-0.371380329,Inf,-0.401314599,Inf,0.007801786,0.226372106,-0.045854226,-0.03347991,0.06316365,0.065496295,-0.009156311,-0.390250038,-0.009156311,-0.239173596,0.084646486,1.596153846,-0.653846154,0.038461538,-0.357142857,0.039727866,-0.386106624,-0.210708516,NA,-0.087381722,-0.060447677,-0.044781871,-0.050305659
Eligible,2000-2010,3701,-0.058489154,-0.087597768,-0.053729226,0.178447809,-0.455639369,0.538193344,-1,-0.529124487,Inf,0.023808361,0.487017544,-0.089549295,-0.06360718,0.173995838,0.051635821,1.485964912,-0.602245614,-0.715889724,-0.129912281,0.090842506,0.092190889,-0.63593637,-0.817968185,-0.321070528,-0.016247344,Inf,-0.592445328,-0.184890656,0.162729505,-0.124643444,-0.081255544,-0.096012759
Ineligible,2000-2010,3501,-0.033269906,-0.143223743,0.066802334,0.116994837,-0.259585821,-0.111751446,-0.125416808,-0.726692753,Inf,0.017719575,0.403448994,-0.047329709,-0.041895744,0.061244045,0.083736445,-0.00997009,-0.279978247,-0.00997009,-0.15922083,0.072382144,-1,-0.406162465,NA,-0.158103748,0.121001415,0.159502262,-0.07239819,-0.07239819,-0.188348416,-0.092870376,-0.081819727,-0.086415437
Ineligible,2000-2010,10101,-0.287494513,0.924461822,-0.361710772,-0.014161428,0.260346738,-0.272923435,0.545330792,-0.19160821,-0.433846992,-0.157435549,-0.361008306,-0.101496033,-0.368373514,-0.326292915,0.013383441,-0.141430512,1.26322674,0.018702945,0.404386549,0.226219025,1.531353135,-1,-1,-1,0.008556284,-0.157656126,1.291175337,0.144157472,0.595843518,0.023328055,0.074009563,0.024609305
