Gent_Label,Data.Measurement.Year,Census.Tract.Code,prop.change.population.under.18,prop.change.population.young.adult,prop.change.population.middle.aged,prop.change.population.older.adulthood,prop.change.population.race.White,prop.change.population.race.Black,prop.change.population.race.Native,prop.change.population.race.Islander,prop.change.population.race.Other,prop.change.population.race.Latino,prop.change.households.Nonfamily,prop.change.housing.Owner.Occupied,prop.change.population.Owner.Occupied,prop.change.population.Renter.Occupied,prop.change.housing.householder.race.White,prop.change.housing.householder.race.Black,prop.change.housing.householder.race.Native,prop.change.housing.householder.race.Islander,prop.change.housing.householder.race.Other,prop.change.housing.owner.occupied.householder.race.White,prop.change.housing.owner.occupied.householder.race.Black,prop.change.housing.owner.occupied.householder.race.Native,prop.change.housing.owner.occupied.householder.race.Islander,prop.change.housing.owner.occupied.householder.race.Other,prop.change.housing.renter.occupied.householder.race.White,prop.change.housing.renter.occupied.householder.race.Black,prop.change.housing.renter.occupied.householder.race.Native,prop.change.housing.renter.occupied.householder.race.Islander,prop.change.housing.renter.occupied.householder.race.Other,prop.change.household.size.renter.occupied,prop.change.household.size.owner.occupied,prop.change.household.size
Ineligible,1990-2000,170800,0.101032314,-0.199937096,0.314803141,-0.102341453,-0.106147649,3.720444974,-0.190060143,1.419361556,1.761003978,1.089072368,0.106083272,-0.086712936,-0.11937544,0.113756712,-0.07437674,1.967382387,0.729995661,1.724527276,2.519263121,-0.03943202,0.894251794,0,2.472794956,0,-0.09597909,1.965786087,0.217181522,1.419953199,1.664304068,0.013441464,-0.062496323,-0.03052953
Ineligible,1990-2000,180101,0.134156764,-0.294586858,0.340919089,-0.017521233,-0.058367597,2.252195967,5.963183866,0.070748624,40.7791032,0.793594312,-0.013013891,0.158656678,0.109836583,-0.081505296,-0.042734352,1.854116557,0,0.080872707,2.635662742,-0.035648376,1.753442082,0,4.930490638,3.236064741,-0.051177931,2.087804291,0,-0.513972625,2.693336625,0.010745431,-0.056681566,-0.006513087
Ineligible,1990-2000,180200,0.25748027,-0.232903656,0.184131737,-0.088087529,-0.028423262,1.699863471,0.343932039,4.759708738,0.279935275,1.011326861,0.042139808,0.055232815,0.035854595,-0.076410341,-0.022610734,0.953545232,0.953545232,3.395476773,1.930317848,-0.0214285,1.776939655,0,0,0.851293103,-0.025130363,0.878813559,0.565677966,0.043785311,2.479284369,0.001585526,-0.001461722,0.006979526
Ineligible,1990-2000,180301,0.022733808,-0.217961865,0.200071827,-0.00297319,-0.026949386,1.476653087,5.368536509,1.460570924,0,1.047029592,0.120572266,0.022823536,0.040508017,-0.104074583,-0.021103311,1.982338099,0,1.733809924,0,-0.013984236,0,0,1.591812865,0,-0.039696469,1.101796407,0,2.152694611,0,-0.111917011,-0.049225116,-0.061838274
Ineligible,1990-2000,180400,0.14505478,-0.289184918,0.212631252,0.031483336,-0.013120213,1.215697036,-0.496432492,0.007135016,0,0.484198972,0.120054169,-0.001713932,0.015315716,-0.023342247,-0.023189516,1.174222798,-1,0.932642487,7.696891192,2.46E-04,0.935960591,0,-0.516009852,0,-0.049416545,1.250455373,-1,0,7.680327869,-0.064705617,-0.021507701,-0.038953436
Ineligible,1990-2000,180500,0.111788132,-0.219270942,0.292305382,-0.125573579,-0.034123373,0.632073905,2.818437061,1.077678989,3.773046327,1.800187178,0.064307677,0.001838507,-0.02745353,0.037074144,-0.030069246,0.669990968,2.740779768,0.603191329,4.299438005,-0.016181263,5.534351145,0,2.73391494,-1,-0.0433578,0.297106563,1.810397554,0.249065579,6.962793068,0.018326864,-0.049393215,-0.018360388
Ineligible,1990-2000,201,-0.107871916,0.075491144,0.112468375,-0.246933531,-0.051945055,0.203778162,1.872652431,0.309929509,2.67061144,0.187691778,0.105648415,-0.111162608,-0.135886447,0.061806761,-0.051825211,-0.180848995,0,0.461104259,0.397375243,-0.064037954,0.355291577,0,0.726741861,0.084233261,-0.045258888,-0.265303498,0,0.328968254,0.394880174,0.012054544,-0.022128785,-0.001865512
Ineligible,1990-2000,20101,0.044304088,-0.068020852,-0.086844415,0.291984702,-0.015848232,0.010395995,-0.279699302,0.204394748,-0.098419612,0.955260476,0.001354926,0.091275902,0.111109584,-0.075039112,-0.015678931,0.066557022,-0.746057852,0.495719732,-0.236264216,-0.005681892,-0.069191769,0,0.240042721,-0.531078977,-0.023738713,0.153091473,-1,0.644696048,-0.05830863,-0.078673135,-0.042766737,-0.052155607
Ineligible,1990-2000,202,0.055366669,-0.014678792,0.160043117,-0.168048299,-0.159327395,0.137114847,1.624618259,0.680691092,22.62156433,0.677193602,0.142834568,-0.039483748,-0.048222215,0.02323702,-0.112635784,0.081102638,-0.673386881,0.787523206,1.204638554,-0.101437518,0.402911968,0,0.965029982,-1,-0.117464064,0.040784749,-0.680366226,0.66682148,1.465746258,0.001163663,-0.010720063,-0.003275466
Ineligible,1990-2000,20200,0.108073281,-0.028455778,-0.016218507,0.162385294,-0.03113029,0.80645225,-0.427388721,-0.0680505,-0.164941884,0.624977955,-0.012995342,0.162177337,0.176197145,-0.043591813,-0.047542406,0.528598704,0,0.33927594,-0.029024943,-0.026517474,0.958154506,0,0.370708155,-0.216738197,-0.054295322,0.550994947,0,0.343457052,0.00893804,-0.056295752,-0.036954421,-0.046938579
Ineligible,1990-2000,20301,0.601053571,-0.272389537,0.057383686,0.25082044,0.063856893,-0.624633946,-0.293108214,1.347813774,10.68727753,-0.661511664,-0.043406635,0.43845475,0.770595375,0.058144165,-0.114678966,0.089487592,-0.542208183,1.325952364,2.580949325,-0.059102779,0.699704081,-1,0.576838316,0,-0.137871503,0.082093877,0.013551961,1.587826061,2.119487702,0.011485477,0.062866982,0.026649487
Ineligible,1990-2000,20302,0.457680699,-0.017486834,0.063634295,-0.205683718,-0.032458174,-0.212790982,0,0.019211676,0.996822875,1.496028594,0.006282888,0.175912475,0.148925725,-0.126573794,-0.014078632,-0.756352765,0,0.284685419,0.218236173,-0.054531374,-1,0,1.486381323,0.243190661,0.006337648,-0.722034614,0,0.006337648,0.065533981,-0.066479079,-0.034128375,-0.042700688
Ineligible,1990-2000,20303,0.461780231,-0.028126233,-0.028012121,-0.018380478,-0.262287089,4.621292657,1.195662469,0.705849202,6.602031369,1.65875339,-0.054344644,0.41272896,0.007741056,-0.392004267,-0.129301622,0.440020658,-0.551275885,1.580701101,1.839199858,-0.062047821,0.692097925,-1,0.625115248,0,-0.160373165,0.446473021,0.00969879,1.984458757,1.352904151,0.033617955,0.077899709,0.046846261
Ineligible,1990-2000,301,0.006930125,-0.034110096,0.149077751,-0.057556321,-0.014857741,0.322618084,-0.577830996,0.308723914,2.79952104,-0.233280508,0.082409142,0.052414324,0.036541965,0.009507959,-0.037649177,-0.013805004,-1,0.205349439,-0.013805004,-0.043797294,0.405617978,0,0.561797753,0.874157303,-0.035459043,-0.014968487,-1,-0.044817927,-0.102817598,-0.024102702,-0.078903839,-0.044481978
Ineligible,1990-2000,30100,-0.301564933,0.176562647,-0.058923417,-0.228567203,0.007499664,12.95007641,0.992868059,-0.213341556,0,-0.606060965,0.134452241,0.07635059,0.032833446,-0.009473682,-0.018268604,0,-0.049512987,-0.185296846,-0.23961039,0,0,0,0,0,-0.023227564,0,-0.032520325,-0.170731707,-0.22601626,-0.038256371,-0.084677419,-0.046111449
Ineligible,1990-2000,302,-0.158090905,-0.044481706,0.247099352,-0.038007139,-0.042066704,0.780787449,0.357226623,0.356367481,1.692983971,-0.212237586,-7.39E-04,0.021389629,-0.001569197,0.028617147,-0.046870681,0.680342303,1.86358629,0.413991747,0.183657464,-0.06544305,1.912689933,-1,0.571362749,0,-0.028842633,0.198386509,0,0.222477248,-0.33822814,0.001298251,-0.066103184,-0.031863913
Ineligible,1990-2000,30200,-0.387721281,0.200039224,0.076967399,-0.288447216,0.001708682,0.766188614,0,0.483598435,0,-0.230853346,0.170482226,-0.085384058,-0.170820925,0.036779077,-0.012348339,0.898,0,-0.137272727,0.898,0,0,0,0,0,-0.013996068,0.870818916,0,-0.149627766,0.870818916,-0.084151009,-0.188128215,-0.103592365
Ineligible,1990-2000,30300,0.52863967,-0.216072363,0.077125434,0.120621087,-0.044561853,0.283526859,-0.588585611,0.690787197,0.851364752,0.439950363,-0.010407514,0.083854277,0.091446294,-0.082984772,-0.025183907,-0.068716568,0.214177646,0.718175914,-0.494092648,-0.02231663,-0.159819495,-1,1.291401378,0,-0.028782247,-0.028376123,2.796399474,0.581833114,-0.472722295,-0.05978217,-0.011589404,-0.039640689
Gentrified,1990-2000,30400,-0.099968831,0.159933007,0.005933602,-0.310112289,-0.011799307,8.20589559,-0.582666067,0.838256611,0.56500225,0.043334833,0.086908207,0.069298195,0.08116415,-0.020803125,-0.031112693,249.048951,1.96E-04,1.100411189,1.000391608,-0.007288357,0,-1,0,0,-0.036722954,202.0017182,1.030017182,1.030017182,1.030017182,-0.046878498,-0.030716153,-0.041552677
Ineligible,1990-2000,30500,0.238712896,-0.155423025,0.139767045,0.366049117,-0.009615795,-0.6576648,0.069797501,1.598079645,-1,-0.211728157,0.027606066,0.252049893,0.43671152,-0.00278463,-0.026923123,0.787991105,0,1.681986657,0.072794663,-0.017980676,0.428051002,0,0.507387169,0,-0.030471464,1.035,0,6.1225,0.0175,-0.051533923,-0.041081455,-0.038589798
Ineligible,1990-2000,401,0.015943878,0.01528482,0.102409639,-0.080379804,-0.011844733,-0.387352309,0.205357143,0.32766255,0.317857143,-0.180511182,0.028958622,0.001962864,0.043397578,-0.010598206,-0.051781825,-0.469313989,-0.508756868,0.545618634,0.141808361,-0.053983974,-0.579759334,0,0.225701944,0.470842333,-0.051369011,-0.463212614,-0.508574929,0.688189657,0.123257306,0.007821152,0.056957277,0.017537315
Ineligible,1990-2000,40100,0.202864894,-0.093413474,0.19464774,-0.108923738,-0.039495945,-0.07400701,0.176971521,4.328069163,0,0.141996482,-0.014194885,0.167718707,0.13626407,-0.120138341,-0.029551367,2.908831909,-0.022792023,1.931623932,0.368091168,-0.007454359,0.673704415,-1,-0.163147793,0,-0.051963026,0,0,3.830200501,-0.331203008,-0.022762385,-0.051379653,-0.02172984
Ineligible,1990-2000,402,-0.15209113,0.061831873,-0.016018268,-0.086914786,0.004396849,-0.072673639,9.672839506,0.020365365,1.00520015,-0.182688959,0.158875253,-0.117745631,-0.096534996,0.141360697,-0.058481428,-0.134179781,3.4527897,0.192441987,0.372943491,-0.098637945,2.028235294,0,0.244480258,0,-0.044583501,-0.233240346,3.193216855,0.267283316,0.257965057,-0.005937504,-0.067460935,-0.030103064
Ineligible,1990-2000,40200,0.16902973,-0.107271506,0.005987828,-0.074912667,-0.417490386,3.328087167,-1,0.047290228,0,15.38490142,0.019054818,0.220996045,0.08064342,-0.022689995,-0.210275338,3.985225609,6.191800878,0.19863348,10.14729136,-0.010989011,0,0,0,0,-0.293358983,4.313010343,6.664670659,0.27744511,10.68862275,0.078060096,-0.077906119,0.036695822
Ineligible,1990-2000,40300,-0.015396465,-0.029864964,0.143403959,-0.102250817,-0.13258975,12.00387516,0.023927178,0.165534128,-0.658690941,4.444295728,0.1220471,0.10133398,0.024989343,-0.023981809,-0.076299706,8.609738632,-0.054779807,0.071249552,6.443609023,-0.010396244,0,0,0.716500554,0.716500554,-0.144073688,9.442301008,0.027111575,0.065152744,7.950543721,-0.019016191,-0.138175542,-0.074527082
Ineligible,1990-2000,40401,-0.132924476,-0.016556119,0.094784764,0.04097612,0.012012358,1.517069243,-1,-0.383574879,0,-0.374328502,0.216722477,0.33575,0.324574669,-0.137694124,0.003257821,0.898,0,-0.446416667,-0.593285714,-4.53E-04,0,0,0.065693431,0,0.001628495,1.23089983,0,-0.553820034,-0.521950036,-0.107782709,-0.128456924,-0.119940807
Ineligible,1990-2000,40600,-0.031621391,-0.108804003,0.306073788,-0.108517842,-0.02559043,18.32989207,1.034725481,1.276954705,-1,0.278970302,0.14375497,0.186089495,0.083455912,-0.110250704,-0.013874633,2.757225434,-1,0.878612717,-0.373795761,-0.02182202,0,0,2.959677419,0,-0.005773928,0.157894737,-1,-0.073684211,-0.614035088,0.012653585,-0.156872425,-0.071641268
Ineligible,1990-2000,40801,0.494002126,-0.316921454,0.193670554,0.074089517,-0.325647582,2.767324042,-0.431329005,3.633023162,1.97183908,6.28040259,-0.116686114,1.710627344,1.263194316,-0.092277328,-0.219453935,6.949824971,-0.22710035,3.24560545,4.741540257,-0.035743414,0,-1,1.118159204,-0.674129353,-0.270411493,8.405956848,0.054115854,3.802083333,7.508220819,0.126088474,-0.131419968,0.074242505
Eligible,1990-2000,50101,0.12330849,-0.067912237,0.245588623,-0.255356452,-0.356602601,0.330608241,-0.39013789,0.318201637,2.104752562,1.307901823,-0.005681604,-0.00431921,-0.028837356,0.02001213,-0.179764449,0.920745921,1.560994561,0.523791764,1.084445857,-0.183472094,10.57446809,0,2.215130024,3.271529889,-0.178251101,0.644017236,1.237690126,0.293210528,0.894340848,0.097840052,0.056485716,0.086674515
Ineligible,1990-2000,502,0.026589151,-0.15083303,0.997070141,0.267155021,-0.05946055,-0.458231812,-0.045321683,1.241151821,2.965586853,-0.172066985,-0.01072497,0.118235657,0.471056614,0.132938342,-0.097459818,-0.485305068,-0.538029914,1.375108397,0.379494006,-0.083696915,0.291012774,0,0.573806048,2.098430657,-0.100156544,-0.519454851,-0.765066816,1.544533675,0.342475336,-0.226969494,-0.112328259,-0.215137579
Eligible,1990-2000,50200,0.094085474,-0.086973876,0.284120053,-0.262014319,-0.454017646,0.405480252,-0.647803779,0.333548666,3.595911998,1.134577871,-0.139652941,-0.054157898,-0.108101254,0.044022209,-0.282082857,0.309096932,0.106305916,0.333808316,2.632209722,-0.193769368,2.007676056,0,2.809723005,4.728906774,-0.315848856,0.24354561,-0.225972572,-0.033649968,2.401493507,0.17826247,0.077395142,0.149545551
Ineligible,1990-2000,503,-0.15733563,-0.029535658,-0.065624294,0.754629457,-0.01498601,-0.236371737,-0.089922481,0.228115362,2.412790698,-0.016850563,0.022272272,5.59E-04,0.007889589,-0.001758721,-0.035247194,-0.283657576,-0.421899097,0.255874376,-0.132848645,-0.078524374,0,-0.133333333,0.625,-0.133333333,-0.023109469,-0.396675619,-0.566360601,0.172658656,-0.132721202,-0.051371445,-0.040186916,-0.049347918
Eligible,1990-2000,50300,0.277334077,-0.080386373,0.217858691,-0.379468652,-0.533837768,0.812055875,-0.323411838,-0.056902111,0.189315128,0.987269416,-0.174350502,-0.053526891,0.041000535,-0.003753464,-0.265641283,0.705283446,0.798298906,0.160720203,0.725786854,-0.204054054,0,0,0,2.8,-0.26909688,0.653983353,0.793103448,0.141065831,0.690220464,0.165462806,0.299264706,0.171253573
Ineligible,1990-2000,504,-0.299586159,0.03979475,-0.028900004,-0.009136768,0.026037861,-0.399519914,-0.832462739,0.143959025,-0.623041162,-0.005702774,0.055330814,-0.140360175,-0.155081868,0.033421652,-0.010017717,-0.461108505,-0.752743902,0.352083977,-0.225980912,-0.062115732,1.013392857,-1,0.125499113,0.150510204,0.001456468,-0.508182327,-0.72616745,0.463292691,-0.275345568,-0.014875779,-0.032964445,-0.015733518
Eligible,1990-2000,50400,0.250513991,-0.015896821,0.35616212,-0.383589237,-0.354990044,-0.109021414,8.161584158,-0.544826157,12.11772277,0.937162454,-0.17412259,0.125372422,0.006804247,-8.66E-04,-0.126901664,-0.424705882,3.109243697,-0.277077498,1.897543633,-0.129994351,3.564315353,0,2.195020747,2.651452282,-0.128741095,-0.60021097,0.066104079,-0.488270042,1.863250954,0.268537333,0.090669733,0.223571849
Eligible,1990-2000,50500,0.261035874,-0.099806191,0.313269756,-0.313653137,-0.28542675,0.251039653,-0.575118608,2.264878062,3.956949569,0.402505678,-0.028503914,-0.048423423,-0.126991426,0.030577468,-0.217304871,0.081081081,-0.063063063,1.944658945,1.901482127,-0.165046154,-1,0,5.892307692,0,-0.23023894,0.156716418,-0.074626866,0.480597015,1.71641791,0.117254105,0.011550152,0.096688474
Eligible,1990-2000,50600,-0.00640318,0.027980639,0.418668613,-0.373400089,-0.442308772,-0.216336761,3.52113407,0.070206042,1.557647646,0.699133923,-0.067120642,-0.183743969,-0.311001162,0.084723891,-0.262795729,-0.096598361,1.710204918,0.810424127,1.254364728,-0.188972716,0,0,0,14.49467626,-0.275431855,-0.286888702,1.567200675,0.371917528,0.994631345,0.22094511,0.007212516,0.189989276
Eligible,1990-2000,50700,0.143687864,0.070129238,0.179004787,-0.396575773,-0.391257214,2.508891496,-0.741222102,0.156734782,2.49975834,1.121970407,-0.119263616,-0.085155905,-0.148499895,0.057352434,-0.223311395,0.825210269,-0.383484531,0.343391251,2.312396724,-0.134108394,0,0,1.021706667,9.445484444,-0.255418099,0.617909599,-0.403824827,0.107626626,1.894547264,0.196689342,0.090968202,0.168368594
Eligible,1990-2000,50901,0.065114716,-0.102927882,0.319042056,-0.213623759,-0.292669039,0.495759957,0.193616446,-0.499355228,2.552429898,1.275050895,0.09048295,-0.022676445,-0.024071458,0.011166049,-0.148496051,0.866432043,0.588989442,-0.379906559,1.894230769,-0.150505219,0,0,3.645308924,3.3798627,-0.146212327,0.446194226,0.570866142,-0.585705633,1.627232572,0.058611067,0.055297941,0.057977693
Eligible,1990-2000,51000,0.077091984,-0.165263983,0.193960145,-0.05115136,-0.121831933,0.902329245,0,0.166975083,1.517788707,2.282011632,0.24370844,-0.044963114,-0.028900338,0.013759494,-0.053162762,1.549219184,0,0.147148633,1.202857881,-0.038540602,0,0,0.501445455,11.01156364,-0.059847395,1.33524735,0,0.019017025,0.740820752,-0.060884127,-0.035608557,-0.053495362
Ineligible,1990-2000,51101,0.300726114,-0.1394237,0.188949014,-0.190723216,-0.23114198,1.427435505,-0.358744997,0.191956021,1.102247652,3.364227189,0.045979522,-0.024453378,-0.054923313,0.052230059,-0.134522057,1.430198907,-0.055019512,0.459054031,8.585174575,-0.051854756,0,-1,2.884357416,0,-0.195891932,1.255201322,0.236673341,0.150304931,7.300558897,0.076201592,0.013749886,0.048762945
Eligible,1990-2000,51200,0.216642486,-0.197360563,0.279186697,-0.105059651,-0.198975452,0.290504301,-0.148816312,0.412191118,0.41863948,0.974237986,0.160159882,-0.072359766,-0.116850916,0.061307331,-0.085538631,0.480855849,0.105705701,0.303153147,0.509288281,-0.057754092,1.681899441,0,0.787932961,3.916815642,-0.095629477,0.35554464,-0.198996349,0.165096219,0.335006085,-0.004566535,-0.073597835,-0.028810689
Ineligible,1990-2000,601,-0.049174351,0.005902457,0.130196855,-0.093817977,-0.051862737,-0.374593395,0.008757691,0.306131679,2.103869819,0.256281576,0.110392296,-0.064967321,-0.052814044,0.052662719,-0.056692203,-0.458923669,-1,0.307843554,0.961496756,-0.086675846,-0.653702419,-1,0.514364221,1.387721823,-0.041786632,-0.454247274,-1,0.206299445,0.856494845,-0.032096607,-0.046944204,-0.038621498
Ineligible,1990-2000,60101,-0.05663875,0.016864472,0.284441633,-0.201441813,-0.007688297,2.760551678,1.148886673,-0.283704442,0,1.148886673,0.181559252,0.223452805,0.246688728,-0.111653058,-0.007059434,0,0,0.132628798,1.831571995,-0.006439945,0,0,-0.61426492,0,-0.007676667,0,0,0.811769448,0.087061669,-0.101220254,-0.107856297,-0.091525978
Ineligible,1990-2000,602,0.012394265,-0.050532617,0.014128312,0.102921555,-0.008103219,-0.171568555,1.466255144,0.126762662,0.976165981,0.083472117,0.01676796,-0.014788173,-0.046868957,0.007934069,-0.055012634,-0.259496724,0.57000935,0.389132697,0.286699392,-0.033775428,0.365921788,0,0.001675978,0,-0.0570423,-0.264373737,0.567857143,0.483640816,0.249570354,-0.046543512,-0.096032296,-0.051275025
Ineligible,1990-2000,60200,-0.030627092,0.048122481,0.057935735,-0.098401552,-0.00657989,1.594936709,0.037974684,1.767932489,0,1.075949367,0.192713997,0.095881573,0.083344579,-0.058314032,-0.009526507,0,0.963906582,0.963906582,0,-0.007425743,0,0,0,0,-0.011461099,0,1.092936803,0.569702602,0,-0.053280076,-0.067621543,-0.05245227
Ineligible,1990-2000,60301,-0.202183945,0.04622498,0.139487059,-0.062386978,-0.004508184,0,-0.869759506,0.146116347,0,0.414039649,0.20422603,0.031740864,0.089844239,-0.066924384,-0.00638896,0,-0.757807309,0.399335548,-0.031229236,-0.008955695,0,-1,0.877934272,0,-0.004564469,0,-0.669745958,-0.009237875,-0.009237875,-0.112205299,-0.015199376,-0.061169171
Gentrified,1990-2000,60400,-0.151335103,0.008982802,0.280696518,-0.118952578,-0.013885487,0,-0.536688544,0.075544452,2.011524464,1.31655728,0.178572406,0.032214837,-0.018150475,-0.011944729,-0.016291092,0,-0.369639794,0.018274179,1.363850772,0.001702455,0,-1,-0.770992366,-0.083969466,-0.028168792,0,-0.228268551,0.393404005,1.701060071,-0.050511933,-0.099124383,-0.06969396
Gentrified,1990-2000,60501,-0.108259341,0.03415706,0.072729187,-0.073270169,0.019127868,-0.769915352,-0.332343656,0.750111948,2.204750451,-0.622204215,0.209020822,0.014936074,0.076356602,0.097431618,-0.014826727,0.816813049,-0.39439565,0.389327626,-0.697197825,-7.98E-04,0,-1,0.193384224,0,-0.021880499,0.829906542,0.829906542,0.437783712,-0.695015576,-0.061368739,-0.094333728,-0.07273285
Ineligible,1990-2000,60600,-0.23011993,-0.241827528,0.365304557,0.460764876,-0.024859197,0.529141104,-0.235429448,0.2583557,0,0.247457217,0.04435376,0.140207124,0.113569775,0.050218658,-0.038473049,6.250353607,0,-0.12116926,0.977369165,-0.059348523,3.624584718,0,0.445182724,0,-0.023926812,0,0,-0.34617107,1.157635468,-0.012086363,-0.153590595,-0.070024192
Ineligible,1990-2000,60700,0.275661236,-0.160293385,0.075385653,-0.285437879,-0.547385393,21.99829964,0.160400025,0.698519597,1.088720045,15.97927262,-0.198127773,0,0,-0.002166722,-0.3545333,13.86408886,0.140102693,1.883789165,10.56389874,0,0,0,0,0,-0.355400462,13.8953061,0.142497112,1.889845637,10.588185,0.090391595,0,0.088901428
Gentrified,1990-2000,60800,-0.106171496,0.036827988,0.249588056,-0.223666101,-0.025190502,6.14108165,1.263039802,0.755266329,6.503763555,0.143430637,0.074814854,0.15411025,0.108216288,-0.063758405,-0.029370713,0.720105151,0.249471054,0.45771623,3.997884217,-0.034834386,0,0.443502825,0,0,-0.027890022,0.424783459,0.213873022,-0.18063571,3.552023832,0.02180502,-0.039550236,0.007043824
Ineligible,1990-2000,61000,0.219688659,-0.159187337,0.255297779,-0.27297173,-0.413907948,6.749849367,0.793733681,2.794436634,-0.103133159,12.10129012,0.012497566,0.303505376,0.220210939,-0.035337904,-0.280969021,9.696655266,1.744536549,1.850095647,22.60301432,-0.036697248,0,0,0,0,-0.332654013,10.03905112,1.870153291,1.906950128,23.3006312,0.022279641,-0.0451352,0.014531671
Eligible,1990-2000,61101,0.258835823,0.024327785,0.109173931,-0.337257467,-0.562513902,2.753665689,-0.54978355,4.367965368,0,8.783808232,-0.025145068,-0.325406758,-0.631515152,0.016326659,-0.435331901,4.573649755,-0.255319149,3.795744681,9.35106383,0.03030303,0,0,-0.227272727,0,-0.440751603,4.54181502,-0.259572505,4.137922965,9.291942181,0.083277618,-0.412727273,0.07200979
Eligible,1990-2000,61200,-0.077926605,-0.008646131,0.093333906,-0.051330747,-0.008999195,0.716566959,-0.332594495,0.172726816,-1,0.001108257,0.038231508,0.063934776,-0.012952252,0.042870517,-0.010283703,0.694775461,-0.762857911,0.079405369,0.422852532,-0.012466533,-1,-1,0.961445783,0,-0.0099684,1.097655659,-0.510807915,-0.103147845,0.467576254,0.016666542,-0.120973345,-0.033624291
Ineligible,1990-2000,701,-0.224454016,0.039626758,0.009760871,-0.157350915,0.022190315,-0.380492253,-0.635881161,0.378636178,1.836294117,-0.411808029,0.057396873,-0.082139273,0.003180235,-0.001161353,-0.039880729,-0.515472784,-0.306856899,0.467599126,0.159439368,-0.116117959,-0.16091954,0,0.315461624,0.006896552,-0.029604596,-0.530043732,-0.543731778,0.542239954,0.158219332,-0.061715833,0.040284046,-0.049151821
Eligible,1990-2000,70101,-0.358353565,0.439541449,-0.078784427,-0.234965657,0.144087379,0.502948441,0.902245283,-0.254583821,7.243062893,0.693904133,0.012029436,0.3412752,0.060684946,-0.340207005,-0.091711543,-0.44856488,0,0.176980185,0.365458392,-0.064733649,-0.37352,0,0.776198464,0,-0.162522961,-0.436836218,0,0.225030301,0.375728667,-0.049109216,0.033821857,-0.035037809
Ineligible,1990-2000,70200,-0.398198225,0.537317715,-0.101778954,-0.092716517,2.020868673,-0.368065148,0.709809547,-0.165991172,3.03026536,0.201751853,0.208600319,-0.299948493,-0.321504148,-0.154267404,-0.117620812,-0.269433428,0.842870633,6.35E-04,1.764305949,-0.153846154,0,0,-0.028490028,0,-0.105711794,-0.278324836,0.820441855,8.06E-04,1.535615441,-0.098400466,0.064344461,-0.093445957
Ineligible,1990-2000,703,-0.515498201,0.144715636,-0.36085281,-0.513536402,-0.024859516,-0.604907259,0.969230646,0.771276155,0.795232461,-0.29618577,0.09456684,-0.385679291,-0.380105448,-0.020506834,-0.127069263,-0.633548828,-0.002993625,1.129457806,0.144564754,-0.172873081,0.081960784,0,0.372604297,0,-0.128490609,-0.650403405,-0.02985778,1.341009967,0.113724666,-0.0344759,0.026794349,-0.038135416
Ineligible,1990-2000,70300,-0.088608149,-0.157557532,0.120616952,0.195147271,0.007272452,-0.142016745,-0.373536036,0.011830282,1.819087838,0.030185185,0.021246106,0.149225935,0.260008217,-0.054669299,-0.023773069,-0.026514801,-0.194357077,0.007053654,0.469113566,-0.038234762,0.402061856,-1,0.552282769,0.869415808,-0.032321505,-0.003984766,0,-0.035857254,0.439953452,-0.122474211,-0.054882849,-0.089790174
Ineligible,1990-2000,704,-0.313449438,0.072115981,-0.061005526,-0.130056181,0.033156688,-0.31787567,-0.084806356,0.302971069,0.897937296,-0.195722029,0.093612187,-0.193463509,-0.159180619,0.027400485,-0.038303834,-0.377115551,-0.069380972,0.371438567,-0.043042698,-0.129273504,-0.384615385,0.153846154,0.326061998,3.615384615,-0.0282184,-0.387399051,-0.0964136,0.453595512,-0.0964136,-0.064008257,-0.027395621,-0.059259436
Eligible,1990-2000,70402,0.084851321,-0.33624385,0.128887332,0.089673328,-0.121772144,0.265752559,0.961375546,-0.132711186,0.961375546,1.088864956,0.255535314,3.884462617,13.26454942,-0.031884923,-0.142338462,0.11654375,-0.56446875,-0.089238889,0.645340278,-1,0,0,9.19047619,0,-0.122381703,0.108990393,-0.561190852,-0.091893543,0.657723449,-0.133632731,1.593272171,-0.132398905
Ineligible,1990-2000,70500,-0.202764722,-0.141435287,0.281430557,0.152730705,0.183725479,-0.197857315,-0.401361546,-0.278213063,3.454155167,0.023369309,0.09580714,0.39153343,0.323231162,-0.095091537,0.093952551,-0.326187702,0.002634448,-0.21579032,-0.034385901,0.068910525,-0.556600078,0,-0.377353301,1.66039953,0.041082074,-0.237270492,-0.044757145,-0.146119187,0.056117904,-0.117143774,-0.17579567,-0.136663359
Ineligible,1990-2000,70600,-0.248139661,-0.222431782,0.179438869,0.62059628,0.062157221,-0.214319119,0.462522852,0.175241577,-0.756246191,-0.3436629,0.004805488,0.294840868,0.185519355,-0.172606454,0.042849505,-0.446299557,-0.326493028,0.409665755,-0.663246514,0.038511717,-0.456210456,-0.60989011,-0.08974359,-0.60989011,0.031552219,-0.404828974,0.242857143,0.938857143,-0.617582418,-0.066924067,-0.152519894,-0.092636441
Ineligible,1990-2000,70700,-0.073736795,-0.188824181,0.141179507,0.770253531,0.04686758,-0.081485783,0.357000903,0.413542608,0.038521099,-0.117353762,0.006373055,0.351105991,0.268208613,-0.084528908,0.014657847,-0.17884131,5.312342569,0.266762624,0.040496028,0.048403023,-0.424181518,0,0.25142369,-0.332574032,-0.091883801,-0.046009772,3.154255319,0.34402378,0.204734043,-0.021063494,-0.126743761,-0.065260905
