"","Data.Measurement.Year","Census.Tract.Code","prop.change.population.under.18","prop.change.population.young.adult","prop.change.population.middle.aged","prop.change.population.older.adulthood","prop.change.population.race.White","prop.change.population.race.Black","prop.change.population.race.Native","prop.change.population.race.Islander","prop.change.population.race.Other","prop.change.population.race.Latino","prop.change.households.Nonfamily","prop.change.housing.Owner.Occupied","prop.change.population.Owner.Occupied","prop.change.population.Renter.Occupied","prop.change.housing.householder.race.White","prop.change.housing.householder.race.Black","prop.change.housing.householder.race.Native","prop.change.housing.householder.race.Islander","prop.change.housing.householder.race.Other","prop.change.housing.owner.occupied.householder.race.White","prop.change.housing.owner.occupied.householder.race.Black","prop.change.housing.owner.occupied.householder.race.Native","prop.change.housing.owner.occupied.householder.race.Islander","prop.change.housing.owner.occupied.householder.race.Other","prop.change.housing.renter.occupied.householder.race.White","prop.change.housing.renter.occupied.householder.race.Black","prop.change.housing.renter.occupied.householder.race.Native","prop.change.housing.renter.occupied.householder.race.Islander","prop.change.housing.renter.occupied.householder.race.Other","prop.change.household.size.renter.occupied","prop.change.household.size.owner.occupied","prop.change.household.size","Gent_Label"
"188","1990-2000",92200,0.134088708439815,-0.198365872328639,0.150486345450738,-0.0501941596089309,-0.469040044646863,0.351218933773455,0.341051484609098,1.48671798470561,8.23835467175157,-0.010918838593954,-0.130827829580707,0.0162558788517457,0.0102915335821901,0.000759670389539604,-0.41928235494186,0.266585289241083,0.17572156196944,1.27306168647425,0.792975382003396,-0.371584864603482,0.400805060379529,1.77659574468085,1.70540098199673,1.54521276595745,-0.491235630362869,0.200693495849533,-0.363735070575461,1.03328140490016,0.550895765472313,0.0737728142288403,0.0325662179765522,0.0537293999004301,"Ineligible"
"189","1990-2000",92300,0.0930997155088679,-0.199528466433306,0.0803507632348166,0.127147449703129,-0.652036816896168,-0.0051797272512112,-0.150034596212774,2.07718956371116,1.24453827000108,0.0623924218999588,0.231042949151336,0.0678970958890504,0.124886518009767,-0.0524566625578171,-0.0931823543288511,-0.067877028773586,0.0201698513800424,1.72045293701345,0.0380675680709204,-0.39207719654647,-0.092014459415051,Inf,0.910614525139665,2.02513966480447,0.126177226027397,-0.054603216418285,-0.364041095890411,3.23972602739726,-0.189464141821112,-0.0757977476934613,-0.0122960477979401,-0.0490951369932262,"Eligible"
"190","1990-2000",92400,0.122017944960758,-0.155823002345414,0.0156681424043172,0.0178977634330394,-0.146126271219461,-0.161162008830856,0.0855873261205565,0.685853259387217,1.28960236054517,1.07248489532106,0.0181822497566996,-0.0962759731506981,-0.124945833865523,0.0334791344667697,0.804991675073612,-0.155727962915407,-0.0409069658719027,0.0172198846813153,1.28874474053296,-0.485446009389671,-0.032679013714835,-0.678403755868545,NA,0.0451877934272301,1.22305618102466,-0.186483336929505,0.212576098740722,-0.00972951936174343,1.43472516668203,0.00672477601043435,-0.0285009904869713,-0.00217487459703982,"Eligible"
"191","1990-2000",980101,1.253515625,-0.588711977186312,1.73998883928571,-0.159664634146342,0.0846797199170126,-0.206429712460064,-0.248828125,0.716964285714286,0.335416666666667,0.540865384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ineligible"
"192","1990-2000",980300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ineligible"
"193","1990-2000",980700,0.237630287136036,-0.289832730283186,0.300047903721177,-0.115912960765135,-0.299404165165392,3.91266809454929,-0.683324465120393,2.21644029425185,7.31532849169525,3.50609936361802,-0.307852454198099,0.562955446269179,0.241299151623594,-0.281172889525919,-0.230028826859145,3.58995664739884,0.514685693641619,3.10396123767426,7.88615606936416,-0.145871603345147,35.8851560221639,Inf,1.72695079781694,7.07596967045786,-0.401285313998786,3.80368757609328,1.11034155597723,4.33649588867805,11.9600614439324,0.350961364039891,-0.0575616303295324,0.178947361287699,"Eligible"
"194","1990-2000",981000,0.511895079300529,-0.19981125573916,0.298735453294495,-0.321272907948419,-0.120826595677451,1.9407841542473,Inf,0.853508956278948,Inf,0.57868562497244,0.105056745678208,0.0033666232153304,0.0137227543202779,0.00431740034778252,-0.110794100028118,4.95992508203826,Inf,0.348025774609268,-0.691195591604235,-0.0590841672455548,Inf,NA,0.880903790087464,NA,-0.183936461400218,4.22971006778097,Inf,-1,-0.690549700131303,-0.0431612833414491,-0.0422776345472126,-0.0424888575056361,"Ineligible"
"195","1990-2000",981100,0.759531012200838,-0.258575789160148,-0.34382881542911,-0.437909908882385,-0.36939576765262,-0.238305319584492,-0.506736630935689,46.791739758231,0.704372919127913,2.36922837822348,0.218613357665437,-0.510225542240847,-0.420010623658412,0.986175853875763,1.10130954584217,-0.53124478212541,-1,NA,15.8218030578174,-0.407938262457436,0.0394402662930983,-1,NA,1.22244314651423,4.03273524174771,-0.752910169419662,NA,NA,23.0041734814731,-0.0936921331199305,-0.111488177787044,-0.103770913857126,"Eligible"
"196","1990-2000",981201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ineligible"
"197","1990-2000",981202,-1,1.53668890236507,-0.838487972508591,-1,0.0175257731958763,-0.192439862542955,Inf,Inf,NA,-0.394329896907217,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ineligible"
"198","1990-2000",981300,0.359251680795089,-0.157351981556628,-0.12675480454438,0.11914930371522,-0.0968974707355156,NA,NA,Inf,NA,2.43890675241158,0.0438574727153233,-0.00369111979183655,-0.194849543444514,0.171696052440525,-0.0224802687953962,NA,NA,Inf,-1,0,NA,NA,NA,NA,-0.0393820380009318,NA,NA,Inf,-1,0.197784405624201,-0.17088355016362,0.0334605720912252,"Ineligible"
"199","1990-2000",981501,0.249172932330827,-0.314711591007594,0.000385870336218026,0.528040284196731,0.069962495738152,-0.913251879699248,NA,-0.587360292623451,-0.306015037593985,-0.722406015037594,-0.0463073257891604,0.22086559459996,0.642162091274698,0.0776684914703678,-0.0049129432851107,NA,NA,0.00684931506849318,-1,-0.000608403823131128,NA,NA,1.47410358565737,-1,-0.0199706592210496,NA,NA,-0.217914438502674,NA,-0.0191148025941522,-0.0238095238095237,-0.00515739169815417,"Ineligible"
"200","1990-2000",981502,0.494403029486386,-0.0297765788669052,0.373564542247188,-0.379140523984327,-0.0493389412095537,0.749322169019913,-1,-0.851177948895712,Inf,0.577720726477507,-0.164395459564357,0.283209880726147,0.11503867662494,-0.0930991603666656,-0.0393725000466849,1.02660367976131,-1,-0.818420561909498,1.35605539396334,-0.0118234942074609,-1,NA,NA,NA,-0.0703220034755568,1.46044481981982,-1,-0.790302998310811,1.7208904109589,0.277118308762538,0.0635265144332783,0.222218678534216,"Ineligible"
"201","1990-2000",981600,0.248538011695907,-0.20019957300659,0.0969298245614036,0.166216824111561,-0.105057966553811,0.783625730994152,NA,Inf,Inf,2.12134502923977,-0.080002337540907,-0.151831863788386,-0.125881834215167,0.59853249475891,-0.0655156415694592,1.82065217391304,NA,NA,-0.0597826086956523,-0.0387596899224807,NA,NA,NA,Inf,0.0129870129870131,0.636363636363636,NA,NA,-1,-0.0139860139860141,0.0861545138888891,0.0541954270923211,"Ineligible"
"202","1990-2000",981700,NA,0.6,-1,NA,0.142857142857143,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ineligible"
"203","1990-2000",981800,0.0569172585213181,-0.472531977258235,0.0622936128703438,0.331271362869022,-0.029536179149093,-0.796615761041389,NA,1.18055445779323,Inf,2.22993541393794,0.316393612072975,0.117807726164059,0.100864475107161,-0.290088746198341,0.00771390597567104,-0.689596361569073,NA,0.629619101762365,1.17282546901649,-0.0226413230216973,-0.0280862181580666,NA,1.42978445460483,-0.0280862181580666,0.115862929320494,-1,NA,-0.0682819383259912,Inf,0.128836174944403,-0.0849964701531841,-0.0504709459109061,"Ineligible"
"204","1990-2000",990101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ineligible"
"205","2000-2010",100,-0.00903973809862708,0.10085436830245,-0.12577283895246,-0.0839621269140519,-0.159862242416256,0.354172483825316,-0.666868157700316,0.0938228260832801,1.30883455059187,0.65974111000198,0.0252798230169437,-0.105172762174177,-0.162794757092737,0.070610224894251,-0.101285044908897,0.612004950495049,-1,0.273070576288398,1.17196456487754,-0.0761689291101055,0.921568627450981,NA,0.202917457305503,1.43198529411765,-0.110565433342931,0.528663079470199,-1,0.435430463576159,1.08543671123329,0.0679112664039329,-0.0410145115314848,0.0382698552113275,"Ineligible"
"206","2000-2010",100100,-0.125398092817206,0.01257810427561,0.00417367787634016,0.301678037986354,-0.062203618055149,-0.0805862212379596,-0.155302048224008,-0.133971291866029,0.83956442831216,0.21704618860791,0.129651835720437,-0.0618872541447048,-0.0738853781733103,0.0203717025786242,0.422647770856568,-0.0525785560086352,-0.041688654353562,-0.185435356200528,0.294739796777634,0.123684210526316,-0.00585579229575271,-1,1.04306220095694,0.313397129186603,0.437653211309038,-0.0650319390068,0.645734597156398,-0.320807944030693,0.278295136200179,-0.0251947339801321,-0.0387893709454897,-0.029205459554694,"Eligible"
"207","2000-2010",100200,-0.16380328089824,0.0200319422276663,-0.00444933226312931,0.421953787980119,-0.146142042461581,-0.0676761816281212,-0.726997795889077,3.29978471474704,0.672138500179404,0.517787254008998,-0.0279079386651696,0.161762247456729,0.152261862629721,-0.0699219926198363,0.0708760852407262,-0.0466983779950956,-0.583548189073051,4.62209944751381,0.904259490286936,0.344246031746032,-0.0282558806655192,-0.516071428571429,Inf,1.01636904761905,0.0140597539543058,-0.0631632333207716,-0.746485061511423,2.04217926186292,0.990561739243637,-0.00852638562548745,-0.0246834571979081,-0.0121209049284471,"Eligible"
