tot_pop_00,nonwhite_pop_00,owner_occ_00,GEOID,med_income00,tot_pop_10,med_income_10,ed_hs_10,rc_white_10,lang_eng_10,percEng_10,percWhite_10,geometry,tot_pop_90,rc_white_90,lang_eng_90,med_income_90,ed_hs_90,ed_ba_90
3384,3338,339,101101,45175,3603,53924,1145,95,54.6,54.6,2.63669164585068,"list(list(c(-71.092109, -71.092436, -71.092968, -71.093164, -71.09349, -71.093576, -71.097928, -71.098065, -71.09832, -71.099301, -71.099632, -71.096316, -71.096105, -71.095026, -71.093887, -71.093723, -71.093415, -71.093196, -71.092864, -71.091547, -71.091807, -71.092109, 42.282601, 42.281595, 42.280021, 42.279441, 42.278421, 42.277248, 42.281262, 42.281423, 42.28163, 42.282139, 42.282336, 42.285818, 42.286043, 42.287143, 42.287668, 42.287282, 42.28651, 42.285935, 42.284951, 42.284273, 42.283523, 
42.282601)))",6768,92,1466,29680.6,2356,488
4738,4696,425,101102,42641,4207,37646,1443,240,69.7,69.7,5.70477775136677,"list(list(c(-71.093702, -71.093683, -71.098124, -71.097928, -71.093576, -71.09349, -71.093164, -71.092968, -71.092436, -71.092109, -71.091807, -71.091547, -71.089785, -71.089298, -71.087048, -71.086302, -71.085504, -71.08632, -71.086926, -71.092092, -71.093279, -71.093695, -71.093702, 42.273381, 42.274351, 42.277644, 42.281262, 42.277248, 42.278421, 42.279441, 42.280021, 42.281595, 42.282601, 42.283523, 42.284273, 42.283936, 42.283573, 42.281565, 42.281167, 42.280991, 42.279948, 42.279344, 42.274398, 
42.273238, 42.272877, 42.273381)))",9476,84,1810,29195.5,3390,494
410,254,9,110101,0,NA,NA,NA,NA,NA,NA,NA,NA,820,312,52,4999,284,22
5715,2647,587,110102,39752,NA,NA,NA,NA,NA,NA,NA,NA,11430,6136,2632,28711.2,3968,1906
1745,620,271,110200,35704,NA,NA,NA,NA,NA,NA,NA,NA,3490,2250,896,22344,1442,238
2265,431,517,110300,56500,NA,NA,NA,NA,NA,NA,NA,NA,4530,3668,1260,41511.666666666664,1560,930
3560,1148,577,110401,49289,3571,46944,1137,1504,43,43,42.11705404648558,"list(list(c(-71.123072, -71.122463, -71.119282, -71.119298, -71.11949, -71.119549, -71.119712, -71.120675, -71.122433, -71.125127, -71.125686, -71.128128, -71.127373, -71.127045, -71.126837, -71.126312, -71.125965, -71.125814, -71.123072, 42.2912, 42.291749, 42.290235, 42.290103, 42.287798, 42.285511, 42.280288, 42.280696, 42.281826, 42.28449, 42.284911, 42.286448, 42.2871, 42.28746, 42.287644, 42.288149, 42.288482, 42.288615, 42.2912)))",7120,4824,1570,35708.4,2808,770
4148,414,972,110402,62559,NA,NA,NA,NA,NA,NA,NA,NA,8296,7468,2434,38390.5,3196,1348
3409,262,765,110501,74781,3567,90613,728,2918,68.2,68.2,81.80543874404262,"list(list(c(-71.140653, -71.141378, -71.143573, -71.143731, -71.143956, -71.144917, -71.145519, -71.146361, -71.147025, -71.147253, -71.14739, -71.147504, -71.147662, -71.147775, -71.145173, -71.140547, -71.13933, -71.138201, -71.137424, -71.137621, -71.137615, -71.137475, -71.137227, -71.137065, -71.136998, -71.138649, -71.13962, -71.140269, -71.140653, 42.275179, 42.277728, 42.280132, 42.280302, 42.280502, 42.281335, 42.281804, 42.282528, 42.283278, 42.28361, 42.283872, 42.284177, 42.285043, 42.285995, 
42.286038, 42.286135, 42.286166, 42.286223, 42.286251, 42.286052, 42.285847, 42.28366, 42.280696, 42.278794, 42.278323, 42.276901, 42.276071, 42.275474, 42.275179)))",6818,6294,2056,48213.75,1942,1822
3783,509,727,110502,47926,3486,50924,973,2455,52.5,52.5,70.4245553643144,"list(list(c(-71.125127, -71.126787, -71.127942, -71.12781, -71.127577, -71.129082, -71.129954, -71.132758, -71.133048, -71.134785, -71.136423, -71.136998, -71.137065, -71.137227, -71.137475, -71.137615, -71.137621, -71.137424, -71.131831, -71.127045, -71.127373, -71.128128, -71.125686, -71.125127, 42.28449, 42.283069, 42.282665, 42.282514, 42.282215, 42.280968, 42.281534, 42.2786, 42.278301, 42.276898, 42.277911, 42.278323, 42.278794, 42.280696, 42.28366, 42.285847, 42.286052, 42.286251, 42.286528, 
42.28746, 42.2871, 42.286448, 42.284911, 42.28449)))",7566,6548,2376,30336.75,3130,1180
2477,173,899,110601,85589,2822,100197,571,2593,78.8,78.8,91.88518781006378,"list(list(c(-71.147059, -71.147231, -71.147432, -71.148085, -71.149376, -71.1503, -71.146883, -71.145967, -71.140135, -71.136917, -71.134866, -71.130904, -71.127925, -71.129622, -71.130068, -71.132978, -71.13601, -71.136704, -71.137305, -71.137896, -71.139746, -71.140382, -71.142726, -71.145124, -71.145495, -71.147059, 42.29013, 42.290276, 42.290436, 42.290973, 42.293096, 42.295531, 42.29728, 42.297939, 42.302147, 42.301189, 42.301723, 42.301275, 42.300157, 42.298529, 42.298184, 42.296829, 42.294429, 
42.29383, 42.293356, 42.292841, 42.291299, 42.290766, 42.288778, 42.288114, 42.288805, 42.29013)))",4954,4608,1618,49267.8,1408,1770
5673,343,954,110602,59926,NA,NA,NA,NA,NA,NA,NA,NA,11346,10660,3244,39339.333333333336,4038,2780
6659,1216,1481,120100,75613,NA,NA,NA,NA,NA,NA,NA,NA,13318,10886,4208,55231.666666666664,2768,5480
3883,2093,430,120200,40623,NA,NA,NA,NA,NA,NA,NA,NA,7766,3580,1950,29842.4,2470,1798
5225,3647,516,120300,39431,NA,NA,NA,NA,NA,NA,NA,NA,10450,3156,1598,29884.2,3514,1574
5693,1290,911,120400,59664,5344,84567,568,4155,79.4,79.4,77.75074850299401,"list(list(c(-71.115133, -71.114654, -71.114397, -71.114181, -71.1141, -71.11634, -71.115673, -71.117003, -71.116468, -71.11657, -71.115599, -71.11209, -71.110644, -71.110319, -71.110091, -71.110693, -71.11094, -71.111669, -71.111934, -71.112764, -71.110392, -71.109998, -71.108441, -71.107767, -71.107236, -71.107069, -71.106673, -71.105665, -71.104475, -71.105377, -71.106293, -71.107345, -71.108811, -71.109327, -71.110299, -71.110548, -71.110801, -71.110691, -71.110411, -71.111548, -71.115245, -71.115339, 
-71.115477, -71.115506, -71.115555, -71.115582, -71.115472, -71.11536, -71.115133, 42.310111, 42.31075, 42.311621, 42.312307, 42.313229, 42.314234, 42.315131, 42.315579, 42.318583, 42.321021, 42.321066, 42.321602, 42.321835, 42.32191, 42.321524, 42.320753, 42.320472, 42.31954, 42.319106, 42.317917, 42.3167, 42.316548, 42.316483, 42.316452, 42.316377, 42.316611, 42.317268, 42.316923, 42.317022, 42.314644, 42.312329, 42.310622, 42.308272, 42.307517, 42.306069, 42.306129, 42.306144, 42.306628, 42.307081, 
42.307028, 42.306632, 42.306839, 42.307388, 42.307655, 42.308474, 42.309297, 42.309675, 42.30986, 42.310111)))",11386,8806,3566,35043.666666666664,2634,4500
2482,2166,147,120500,30425,2462,49013,669,1053,44.7,44.7,42.77010560519903,"list(list(c(-71.108452, -71.107985, -71.107844, -71.106852, -71.106566, -71.105834, -71.105156, -71.104867, -71.104016, -71.103506, -71.102465, -71.102176, -71.101744, -71.101341, -71.100361, -71.100023, -71.102944, -71.103966, -71.104475, -71.105665, -71.106673, -71.105795, -71.105669, -71.105131, -71.108452, 42.322389, 42.322441, 42.322445, 42.322526, 42.322564, 42.322633, 42.322702, 42.322721, 42.322819, 42.322882, 42.322919, 42.322914, 42.322892, 42.322858, 42.322807, 42.322772, 42.319298, 42.317857, 
42.317022, 42.316923, 42.317268, 42.318404, 42.318546, 42.319278, 42.322389)))",4964,632,260,22823.75,2074,240
2505,909,330,120600,48765,2494,82500,106,1874,77.8,77.8,75.14033680834001,"list(list(c(-71.110392, -71.112764, -71.111934, -71.111669, -71.11094, -71.110693, -71.110091, -71.110319, -71.109938, -71.109453, -71.109255, -71.108452, -71.105131, -71.105669, -71.105795, -71.106673, -71.107069, -71.107236, -71.107767, -71.108441, -71.109998, -71.110392, 42.3167, 42.317917, 42.319106, 42.31954, 42.320472, 42.320753, 42.321524, 42.32191, 42.322025, 42.322116, 42.322165, 42.322389, 42.319278, 42.318546, 42.318404, 42.317268, 42.316611, 42.316377, 42.316452, 42.316483, 42.316548, 
42.3167)))",5010,3192,1338,35759.25,1480,1406
2173,842,414,120700,51319,2080,58893,325,1702,74.3,74.3,81.82692307692308,"list(list(c(-71.112259, -71.110832, -71.107181, -71.10708, -71.106885, -71.106592, -71.106544, -71.106808, -71.107249, -71.107508, -71.10776, -71.107854, -71.108265, -71.108706, -71.109136, -71.109554, -71.108269, -71.10837, -71.108452, -71.109255, -71.109453, -71.109938, -71.110319, -71.110644, -71.11209, -71.115599, -71.11657, -71.115078, -71.114098, -71.112202, -71.112258, -71.11227, -71.112259, 42.324552, 42.329073, 42.326898, 42.32685, 42.326719, 42.326536, 42.32651, 42.325735, 42.325509, 42.325499, 
42.32521, 42.324801, 42.324478, 42.324212, 42.32382, 42.323371, 42.323184, 42.322827, 42.322389, 42.322165, 42.322116, 42.322025, 42.32191, 42.321835, 42.321602, 42.321066, 42.321021, 42.323573, 42.323307, 42.323125, 42.323906, 42.324323, 42.324552)))",4346,2662,1468,35584.333333333336,934,1372
5977,283,1698,130100,69869,4843,71213,895,3864,78.6,78.6,79.78525707206278,"list(list(c(-71.153486, -71.153766, -71.154309, -71.155031, -71.155656, -71.156556, -71.15726, -71.157952, -71.158683, -71.159673, -71.160629, -71.160158, -71.163971, -71.164178, -71.165318, -71.165783, -71.166999, -71.167734, -71.16605, -71.162478, -71.161901, -71.167456, -71.178206, -71.185246, -71.188167, -71.191155, -71.178636, -71.178611, -71.176362, -71.169808, -71.164804, -71.163437, -71.160104, -71.153573, -71.1503, -71.149376, -71.153486, 42.293265, 42.293201, 42.292974, 42.292577, 42.292108, 
42.291536, 42.29155, 42.291723, 42.291845, 42.291794, 42.291585, 42.290896, 42.288311, 42.288173, 42.287479, 42.287195, 42.286322, 42.28586, 42.283241, 42.280237, 42.279768, 42.279302, 42.280367, 42.279513, 42.280412, 42.283059, 42.294595, 42.29461, 42.296102, 42.300443, 42.303764, 42.302901, 42.300454, 42.295748, 42.295531, 42.293096, 42.293265)))",11954,11388,4206,39491.875,3640,4036
4938,126,1310,130200,75567,4778,90655,996,4048,84.1,84.1,84.72164085391377,"list(list(c(-71.154309, -71.153766, -71.153486, -71.149376, -71.148085, -71.147432, -71.147231, -71.147059, -71.145495, -71.145124, -71.147746, -71.148099, -71.148686, -71.150071, -71.149901, -71.149627, -71.154983, -71.156374, -71.157482, -71.158894, -71.159808, -71.16023, -71.161148, -71.161462, -71.161901, -71.162478, -71.16605, -71.167734, -71.166999, -71.165783, -71.165318, -71.164178, -71.163971, -71.160158, -71.160629, -71.159673, -71.158683, -71.157952, -71.15726, -71.156556, -71.155656, 
-71.155031, -71.154309, 42.292974, 42.293201, 42.293265, 42.293096, 42.290973, 42.290436, 42.290276, 42.29013, 42.288805, 42.288114, 42.286654, 42.287106, 42.287152, 42.28729, 42.286762, 42.286389, 42.284355, 42.283563, 42.282945, 42.282141, 42.28152, 42.281194, 42.280341, 42.28007, 42.279768, 42.280237, 42.283241, 42.28586, 42.286322, 42.287195, 42.287479, 42.288173, 42.288311, 42.290896, 42.291585, 42.291794, 42.291845, 42.291723, 42.29155, 42.291536, 42.292108, 42.292577, 42.292974)))",9876,9624,3036,50159.5,2566,2996
4647,137,1312,130300,81194,4554,90313,678,3690,79.3,79.3,81.02766798418972,"list(list(c(-71.149627, -71.149901, -71.150071, -71.148686, -71.148099, -71.147746, -71.147752, -71.147773, -71.147775, -71.147662, -71.147504, -71.14739, -71.147253, -71.147025, -71.146361, -71.145519, -71.144917, -71.143956, -71.142569, -71.145231, -71.145649, -71.145705, -71.145306, -71.143664, -71.147289, -71.150778, -71.151179, -71.152356, -71.151654, -71.151073, -71.151789, -71.152964, -71.154057, -71.159434, -71.160848, -71.161148, -71.16023, -71.159808, -71.158894, -71.157482, -71.156374, 
-71.154983, -71.149627, 42.286389, 42.286762, 42.28729, 42.287152, 42.287106, 42.286654, 42.286563, 42.286273, 42.285995, 42.285043, 42.284177, 42.283872, 42.28361, 42.283278, 42.282528, 42.281804, 42.281335, 42.280502, 42.277379, 42.276332, 42.275727, 42.27505, 42.274744, 42.272847, 42.269994, 42.273551, 42.274036, 42.274782, 42.275427, 42.275902, 42.276221, 42.277026, 42.276196, 42.278834, 42.27992, 42.280341, 42.281194, 42.28152, 42.282141, 42.282945, 42.283563, 42.284355, 42.286389)))",9294,9020,2902,53204.666666666664,2174,2958
6774,555,1117,130401,49911,NA,NA,NA,NA,NA,NA,NA,NA,13548,12438,5094,31990.4,5812,2564
4903,196,1402,130402,60856,4407,73217,1230,4055,83.4,83.4,92.01270705695484,"list(list(c(-71.160225, -71.160572, -71.160775, -71.161852, -71.161934, -71.162532, -71.16271, -71.163408, -71.163099, -71.163398, -71.167224, -71.168293, -71.168627, -71.171019, -71.174259, -71.173288, -71.174847, -71.174565, -71.177587, -71.183701, -71.185246, -71.178206, -71.167456, -71.161901, -71.161462, -71.161148, -71.160848, -71.159434, -71.160225, 42.274799, 42.273557, 42.273128, 42.268879, 42.26865, 42.268005, 42.267748, 42.262922, 42.2588, 42.258899, 42.262055, 42.262794, 42.263081, 42.265118, 
42.26719, 42.270906, 42.273729, 42.275576, 42.276595, 42.275615, 42.279513, 42.280367, 42.279302, 42.279768, 42.28007, 42.280341, 42.27992, 42.278834, 42.274799)))",9806,9414,3684,38213.8,3828,1918
8037,1470,1539,140101,50730,NA,NA,NA,NA,NA,NA,NA,NA,16074,13134,4856,32915.166666666664,6254,1972
4030,519,973,140102,57345,4361,64732,1473,1785,59.8,59.8,40.93097913322632,"list(list(c(-71.133358, -71.133568, -71.133772, -71.134992, -71.135267, -71.13631, -71.139334, -71.142681, -71.143498, -71.143869, -71.144069, -71.146103, -71.143156, -71.143078, -71.142834, -71.140196, -71.138103, -71.139394, -71.138998, -71.136285, -71.132333, -71.136434, -71.133965, -71.130958, -71.130762, -71.130589, -71.13048, -71.130115, -71.128992, -71.131307, -71.132151, -71.132414, -71.133009, -71.133358, 42.239562, 42.239613, 42.239642, 42.238603, 42.238163, 42.23634, 42.233597, 42.235998, 
42.240065, 42.241841, 42.242819, 42.252988, 42.255368, 42.255552, 42.255943, 42.258456, 42.255307, 42.252523, 42.24884, 42.246316, 42.24823, 42.249656, 42.254313, 42.252223, 42.251976, 42.251776, 42.251613, 42.251171, 42.247992, 42.240207, 42.239203, 42.239298, 42.239472, 42.239562)))",8060,7022,2278,35062.166666666664,2962,1156
7447,465,1540,140200,56834,NA,NA,NA,NA,NA,NA,NA,NA,14894,13964,4792,37619.77777777778,5744,2314
5407,1762,909,140300,49636,6210,49524,2067,1706,56.3,56.3,27.47181964573269,"list(list(c(-71.122884, -71.125505, -71.128433, -71.128992, -71.130115, -71.127157, -71.125881, -71.125592, -71.125307, -71.124708, -71.123565, -71.123337, -71.12326, -71.123331, -71.123153, -71.122972, -71.121602, -71.118957, -71.118038, -71.118175, -71.118251, -71.118285, -71.118247, -71.118161, -71.118027, -71.118026, -71.11827, -71.116427, -71.110995, -71.111627, -71.111622, -71.111436, -71.110828, -71.10842, -71.108162, -71.107743, -71.1085, -71.110224, -71.113277, -71.113988, -71.114246, -71.115469, 
-71.115465, -71.118894, -71.122884, 42.251849, 42.247954, 42.249173, 42.247992, 42.251171, 42.253834, 42.254842, 42.255613, 42.255653, 42.257227, 42.262206, 42.262102, 42.26207, 42.262238, 42.263145, 42.263348, 42.262756, 42.261923, 42.263905, 42.263952, 42.264045, 42.264211, 42.264309, 42.264348, 42.264354, 42.264775, 42.266595, 42.267112, 42.269039, 42.267612, 42.267359, 42.267033, 42.266065, 42.262591, 42.262781, 42.262975, 42.261061, 42.261163, 42.258912, 42.258386, 42.258162, 42.257164, 42.256873, 
42.253161, 42.251849)))",10814,7290,3068,30594.5,4290,1306
7700,5183,1626,140400,61374,8163,59036,2547,1289,54.7,54.7,15.790763199803994,"list(list(c(-71.121435, -71.120378, -71.120017, -71.119993, -71.119534, -71.117207, -71.115734, -71.116632, -71.116377, -71.115342, -71.114188, -71.110374, -71.109482, -71.109191, -71.108635, -71.108415, -71.104725, -71.103358, -71.103591, -71.103858, -71.104173, -71.104367, -71.102906, -71.102541, -71.102399, -71.101243, -71.10054, -71.099623, -71.099127, -71.099676, -71.098465, -71.097871, -71.102691, -71.105047, -71.1085, -71.107743, -71.108162, -71.10842, -71.110828, -71.111436, -71.111622, -71.111627, 
-71.110995, -71.116427, -71.11827, -71.120607, -71.121185, -71.12144, -71.121776, -71.124914, -71.121435, 42.274639, 42.278776, 42.278821, 42.278819, 42.276868, 42.275871, 42.277295, 42.279001, 42.278859, 42.278039, 42.2771, 42.275065, 42.274577, 42.274363, 42.27372, 42.273505, 42.271328, 42.271002, 42.270617, 42.270238, 42.269858, 42.269534, 42.268262, 42.267958, 42.267819, 42.266829, 42.266148, 42.265501, 42.265133, 42.264841, 42.2636, 42.262826, 42.259884, 42.260658, 42.261061, 42.262975, 42.262781, 
42.262591, 42.266065, 42.267033, 42.267359, 42.267612, 42.269039, 42.267112, 42.266595, 42.270284, 42.270684, 42.270386, 42.270676, 42.272699, 42.274639)))",15400,5034,3790,43716.71428571428,6030,1604
1305,811,0,150100,0,NA,NA,NA,NA,NA,NA,NA,NA,2610,988,0,0,1710,54
6036,3373,535,160100,39693,NA,NA,NA,NA,NA,NA,NA,NA,12072,5326,1844,29457.285714285714,4556,574
3823,2480,206,160200,30706,3111,35000,1498,1364,14.2,14.2,43.84442301510768,"list(list(c(-71.039818, -71.038969, -71.039022, -71.039229, -71.038265, -71.035969, -71.034283, -71.034103, -71.0337, -71.033332, -71.032723, -71.03295, -71.033255, -71.032301, -71.032634, -71.032884, -71.033154, -71.033357, -71.033538, -71.03373, -71.033927, -71.034339, -71.034563, -71.037482, -71.03873, -71.039818, 42.388268, 42.389453, 42.389699, 42.389906, 42.390437, 42.391723, 42.392688, 42.392763, 42.39303, 42.393204, 42.393547, 42.393099, 42.392465, 42.392216, 42.391592, 42.391114, 42.390645, 
42.390225, 42.389885, 42.389273, 42.388653, 42.387343, 42.386723, 42.387831, 42.387893, 42.388268)))",7646,2686,1146,21318.6,3336,536
1155,163,230,160300,65985,2354,52985,740,1719,75.5,75.5,73.02463891248938,"list(list(c(-71.039229, -71.039022, -71.038969, -71.039818, -71.03873, -71.037482, -71.034563, -71.031295, -71.0315, -71.031838, -71.031995, -71.033234, -71.038813, -71.039082, -71.039262, -71.039316, -71.039427, -71.039512, -71.043264, -71.044298, -71.047284, -71.048186, -71.055295, -71.050695, -71.050002, -71.049372, -71.049131, -71.04367, -71.044213, -71.042541, -71.042074, -71.041588, -71.040842, -71.039229, 42.389906, 42.389699, 42.389453, 42.388268, 42.387893, 42.387831, 42.386723, 42.386234, 
42.386174, 42.385222, 42.384597, 42.38491, 42.386811, 42.386801, 42.386831, 42.386847, 42.386859, 42.386853, 42.383594, 42.383209, 42.385284, 42.385686, 42.387097, 42.391996, 42.393471, 42.39363, 42.393133, 42.391656, 42.390863, 42.389228, 42.389405, 42.389663, 42.388946, 42.389906)))",2310,1984,1204,27000,726,824
2787,1918,140,160400,22958,2323,27560,1246,1264,30.9,30.9,54.41239776151528,"list(list(c(-71.034103, -71.034283, -71.035969, -71.038265, -71.039229, -71.040842, -71.041588, -71.042074, -71.042541, -71.044213, -71.04367, -71.049131, -71.049372, -71.050002, -71.050241, -71.052995, -71.051928, -71.048208, -71.047083, -71.046897, -71.046379, -71.045707, -71.040887, -71.040147, -71.039892, -71.039306, -71.036232, -71.036466, -71.036831, -71.03748, -71.038062, -71.035584, -71.035381, -71.032955, -71.030379, -71.032723, -71.033332, -71.0337, -71.034103, 42.392763, 42.392688, 42.391723, 
42.390437, 42.389906, 42.388946, 42.389663, 42.389405, 42.389228, 42.390863, 42.391656, 42.393133, 42.39363, 42.393471, 42.393792, 42.396196, 42.397403, 42.396621, 42.397423, 42.397557, 42.397882, 42.398355, 42.401749, 42.402055, 42.402243, 42.402855, 42.402455, 42.401921, 42.401272, 42.40086, 42.399906, 42.397466, 42.395917, 42.395408, 42.394883, 42.393547, 42.393204, 42.39303, 42.392763)))",5574,1738,630,15540.666666666666,2332,222
7754,2508,864,160500,39955,NA,NA,NA,NA,NA,NA,NA,NA,15508,10492,4246,23868.5,7456,684
6903,1005,990,160600,49328,NA,NA,NA,NA,NA,NA,NA,NA,13806,11796,4024,30796.88888888889,6304,1374
252,0,0,160700,0,NA,NA,NA,NA,NA,NA,NA,NA,504,504,0,0,422,82
6165,315,1529,170100,56500,6907,50357,2460,5768,61.6,61.6,83.50948313305342,"list(list(c(-71.022741, -71.021719, -71.018278, -71.017656, -71.014408, -71.011234, -71.011635, -71.012109, -71.013549, -71.013674, -71.014192, -71.014545, -71.018126, -71.018444, -71.018878, -71.020444, -71.026327, -71.02669, -71.027115, -71.02905, -71.02924, -71.031354, -71.032772, -71.033203, -71.033095, -71.032493, -71.032321, -71.031701, -71.030941, -71.030588, -71.027544, -71.022741, 42.414945, 42.414653, 42.413709, 42.413537, 42.412631, 42.411781, 42.411161, 42.410406, 42.408154, 42.407936, 
42.407046, 42.406491, 42.403378, 42.403558, 42.403718, 42.405117, 42.406002, 42.406316, 42.407782, 42.41028, 42.410568, 42.412519, 42.413828, 42.414226, 42.414696, 42.415506, 42.416025, 42.417384, 42.417177, 42.417079, 42.416257, 42.414945)))",12330,11700,3722,36342,6148,968
4262,195,795,170200,50042,4925,58710,2141,3895,68.4,68.4,79.08629441624366,"list(list(c(-71.018278, -71.021719, -71.022741, -71.027544, -71.030588, -71.030941, -71.031701, -71.031382, -71.031086, -71.030758, -71.029319, -71.027894, -71.020134, -71.018975, -71.018827, -71.018658, -71.014669, -71.014463, -71.012105, -71.011194, -71.008968, -71.008517, -71.008379, -71.008505, -71.008925, -71.009869, -71.011234, -71.014408, -71.017656, -71.018278, 42.413709, 42.414653, 42.414945, 42.416257, 42.417079, 42.417177, 42.417384, 42.418192, 42.418782, 42.41941, 42.421877, 42.421437, 
42.419109, 42.418606, 42.418885, 42.419093, 42.417963, 42.417905, 42.417231, 42.418385, 42.416813, 42.416202, 42.416113, 42.415936, 42.415374, 42.413936, 42.411781, 42.412631, 42.413537, 42.413709)))",8524,8134,2630,30949.2,4394,522
6375,120,1606,170300,54837,8335,65417,3756,6511,68.2,68.2,78.11637672465507,"list(list(c(-71.029319, -71.029012, -71.028614, -71.028096, -71.028257, -71.023036, -71.023002, -71.022161, -71.021532, -71.021117, -71.021005, -71.021168, -71.025777, -71.018295, -71.014595, -71.013983, -71.013058, -71.009495, -71.011995, -71.010295, -71.011579, -71.010385, -71.00972, -71.008626, -71.003225, -71.004595, -71.003275, -71.001094, -70.997371, -70.997234, -70.99913, -70.99924, -71.003725, -71.005678, -71.008367, -71.008548, -71.00862, -71.008935, -71.010665, -71.010812, -71.013867, -71.012487, 
-71.010549, -71.005873, -71.006691, -71.00791, -71.008379, -71.008517, -71.008968, -71.011194, -71.012105, -71.014463, -71.014669, -71.018658, -71.018827, -71.018975, -71.020134, -71.027894, -71.029319, 42.421877, 42.422554, 42.423302, 42.424097, 42.424148, 42.43346, 42.433521, 42.435022, 42.436157, 42.436914, 42.437117, 42.439185, 42.444753, 42.449596, 42.445596, 42.444986, 42.443967, 42.441196, 42.439696, 42.438696, 42.436179, 42.434053, 42.433862, 42.434353, 42.432403, 42.430391, 42.42971, 42.431296, 
42.431069, 42.431051, 42.428492, 42.428347, 42.422308, 42.423152, 42.425484, 42.425625, 42.425686, 42.425912, 42.424643, 42.42451, 42.422384, 42.422011, 42.42142, 42.419516, 42.418414, 42.416755, 42.416113, 42.416202, 42.416813, 42.418385, 42.417231, 42.417905, 42.417963, 42.419093, 42.418885, 42.418606, 42.419109, 42.421437, 42.421877)))",12750,12510,3654,36690.875,6198,1306
4580,408,867,170400,45811,5004,41829,2194,4449,58.2,58.2,88.90887290167866,"list(list(c(-70.983946, -70.986715, -70.987938, -70.989545, -70.990699, -70.992336, -70.993495, -70.994677, -70.995651, -71.000172, -71.002171, -71.003714, -71.003394, -71.006241, -71.007513, -71.008379, -71.00791, -71.006691, -71.005873, -71.010549, -71.012487, -71.013867, -71.010812, -71.010665, -71.008935, -71.00862, -71.008548, -71.008367, -71.005678, -71.003725, -70.99924, -70.99913, -70.997234, -70.995714, -70.995126, -70.994849, -70.994702, -70.992023, -70.99012, -70.983708, -70.983946, 42.431358, 
42.427601, 42.426036, 42.423935, 42.422302, 42.420216, 42.418615, 42.417163, 42.415816, 42.409624, 42.410489, 42.41396, 42.416561, 42.416006, 42.416053, 42.416113, 42.416755, 42.418414, 42.419516, 42.42142, 42.422011, 42.422384, 42.42451, 42.424643, 42.425912, 42.425686, 42.425625, 42.425484, 42.423152, 42.422308, 42.428347, 42.428492, 42.431051, 42.430855, 42.431145, 42.43115, 42.431391, 42.434135, 42.434877, 42.431663, 42.431358)))",9160,8344,3058,28159.4,4770,606
5243,328,1111,170500,50972,NA,NA,NA,NA,NA,NA,NA,NA,10486,9830,4164,31370.6,4858,1464
4484,152,1029,170600,48090,NA,NA,NA,NA,NA,NA,NA,NA,8968,8664,3110,30360.166666666668,4366,882
7418,2065,810,170700,41612,NA,NA,NA,NA,NA,NA,NA,NA,14836,10706,4448,23113.222222222223,7078,808
4259,328,784,170800,52112,4495,50453,2154,3828,61.9,61.9,85.16129032258064,"list(list(c(-70.9836247568998, -70.9835228238306, -70.9834338941699, -70.983426186556, -70.9819268559927, -70.9817347432419, -70.9804336948162, -70.980655, -70.980891, -70.981454, -70.982078, -70.982602, -70.983305, -70.986053, -70.987289, -70.987442, -70.989771, -70.993818, -70.994286, -70.994454, -70.992208, -70.99203, -70.991996, -70.991862, -70.991369, -70.991278, -70.991318, -70.9877231185748, -70.9871880711763, -70.9860535838529, -70.985068048039, -70.9844130016671, -70.9836247568998, 42.3969465975515, 
42.3965868334362, 42.3962729637475, 42.3962457603784, 42.3939499119572, 42.3936557395002, 42.3916635104033, 42.391486, 42.391341, 42.390844, 42.390621, 42.390671, 42.389388, 42.388116, 42.388734, 42.392742, 42.39324, 42.392924, 42.393299, 42.393316, 42.396688, 42.396989, 42.397562, 42.397994, 42.398918, 42.399854, 42.400058, 42.4023991924475, 42.4023269234033, 42.4021736877933, 42.4020405711171, 42.3997286405494, 42.3969465975515)))",8518,7862,2994,31382.5,3960,860
4870,220,901,180100,62068,NA,NA,NA,NA,NA,NA,NA,NA,9740,9300,3886,35451.6,3778,1780
3955,38,859,180200,56716,3854,63425,925,3486,87.6,87.6,90.45147898287493,"list(list(c(-70.98572, -70.987524, -70.98874, -70.988913, -70.989361, -70.989802, -70.990693, -70.992163, -70.99264, -70.993811, -70.997994, -70.994648, -70.994681, -70.994413, -70.994239, -70.988281, -70.987848, -70.987287, -70.983142, -70.982344, -70.982135, -70.981384, -70.9791, -70.980306, -70.979904, -70.98262, -70.984189, -70.984533, -70.98572, 42.372789, 42.375917, 42.375484, 42.375341, 42.37576, 42.376764, 42.376682, 42.377043, 42.376821, 42.377122, 42.378197, 42.38115, 42.382709, 42.383732, 
42.384647, 42.387107, 42.386449, 42.385867, 42.384595, 42.381605, 42.381517, 42.380991, 42.379477, 42.37786, 42.375778, 42.374601, 42.373794, 42.372654, 42.372789)))",7910,7834,2846,37828.166666666664,3448,856
3345,73,779,180300,68631,NA,NA,NA,NA,NA,NA,NA,NA,6690,6544,2008,42054.6,2204,1128
